      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.522      188     +    0    0    0	(AFIB
    0:00.833      300     N    0    0    0
    0:01.706      614     N    0    0    0
    0:02.464      887     N    0    0    0
    0:03.350     1206     N    0    0    0
    0:03.936     1417     N    0    0    0
    0:04.744     1708     N    0    0    0
    0:05.344     1924     N    0    0    0
    0:06.131     2207     N    0    0    0
    0:06.883     2478     N    0    0    0
    0:07.567     2724     N    0    0    0
    0:08.364     3011     N    0    0    0
    0:08.972     3230     N    0    0    0
    0:09.603     3457     N    0    0    0
    0:10.733     3864     N    0    0    0
    0:11.881     4277     N    0    0    0
    0:12.722     4580     N    0    0    0
    0:13.619     4903     N    0    0    0
    0:14.458     5205     N    0    0    0
    0:15.475     5571     N    0    0    0
    0:16.242     5847     N    0    0    0
    0:16.831     6059     N    0    0    0
    0:17.653     6355     N    0    0    0
    0:18.575     6687     N    0    0    0
    0:19.772     7118     N    0    0    0
    0:20.519     7387     N    0    0    0
    0:21.667     7800     N    0    0    0
    0:22.811     8212     N    0    0    0
    0:23.467     8448     N    0    0    0
    0:24.250     8730     N    0    0    0
    0:24.972     8990     N    0    0    0
    0:25.656     9236     N    0    0    0
    0:26.506     9542     N    0    0    0
    0:27.450     9882     N    0    0    0
    0:28.431    10235     N    0    0    0
    0:29.256    10532     N    0    0    0
    0:29.975    10791     N    0    0    0
    0:30.619    11023     N    0    0    0
    0:31.325    11277     N    0    0    0
    0:32.064    11543     N    0    0    0
    0:32.797    11807     N    0    0    0
    0:33.742    12147     N    0    0    0
    0:34.300    12348     N    0    0    0
    0:35.294    12706     N    0    0    0
    0:36.147    13013     N    0    0    0
    0:36.986    13315     N    0    0    0
    0:37.797    13607     N    0    0    0
    0:38.508    13863     V    0    0    0
    0:39.281    14141     N    0    0    0
    0:40.042    14415     N    0    0    0
    0:40.672    14642     N    0    0    0
    0:41.561    14962     N    0    0    0
    0:42.306    15230     N    0    0    0
    0:43.272    15578     N    0    0    0
    0:44.014    15845     N    0    0    0
    0:44.703    16093     N    0    0    0
    0:45.450    16362     N    0    0    0
    0:46.158    16617     N    0    0    0
    0:46.919    16891     N    0    0    0
    0:47.764    17195     N    0    0    0
    0:48.525    17469     N    0    0    0
    0:49.306    17750     N    0    0    0
    0:49.978    17992     N    0    0    0
    0:50.806    18290     N    0    0    0
    0:51.575    18567     N    0    0    0
    0:52.200    18792     N    0    0    0
    0:53.256    19172     N    0    0    0
    0:54.047    19457     N    0    0    0
    0:55.069    19825     N    0    0    0
    0:55.639    20030     N    0    0    0
    0:56.333    20280     N    0    0    0
    0:57.369    20653     N    0    0    0
    0:58.181    20945     N    0    0    0
    0:58.828    21178     N    0    0    0
    0:59.992    21597     N    0    0    0
    1:00.669    21841     N    0    0    0
    1:01.244    22048     N    0    0    0
    1:01.942    22299     N    0    0    0
    1:02.631    22547     N    0    0    0
    1:03.447    22841     N    0    0    0
    1:04.039    23054     N    0    0    0
    1:04.867    23352     N    0    0    0
    1:05.644    23632     N    0    0    0
    1:06.331    23879     N    0    0    0
    1:07.306    24230     N    0    0    0
    1:07.875    24435     V    0    0    0
    1:08.744    24748     N    0    0    0
    1:09.486    25015     N    0    0    0
    1:10.306    25310     N    0    0    0
    1:10.875    25515     N    0    0    0
    1:11.753    25831     N    0    0    0
    1:12.503    26101     N    0    0    0
    1:13.444    26440     N    0    0    0
    1:14.033    26652     N    0    0    0
    1:14.842    26943     N    0    0    0
    1:15.481    27173     N    0    0    0
    1:16.319    27475     N    0    0    0
    1:16.928    27694     V    0    0    0
    1:17.742    27987     N    0    0    0
    1:18.625    28305     N    0    0    0
    1:19.211    28516     V    0    0    0
    1:19.953    28783     N    0    0    0
    1:20.794    29086     N    0    0    0
    1:21.536    29353     N    0    0    0
    1:22.211    29596     N    0    0    0
    1:22.897    29843     N    0    0    0
    1:23.481    30053     N    0    0    0
    1:24.383    30378     N    0    0    0
    1:25.208    30675     N    0    0    0
    1:26.019    30967     N    0    0    0
    1:26.625    31185     N    0    0    0
    1:27.369    31453     N    0    0    0
    1:28.125    31725     N    0    0    0
    1:28.833    31980     N    0    0    0
    1:29.681    32285     N    0    0    0
    1:30.647    32633     N    0    0    0
    1:31.647    32993     N    0    0    0
    1:31.997    33119     +    0    0    0	(T
    1:32.347    33245     V    0    0    0
    1:33.242    33567     N    0    0    0
    1:34.022    33848     N    0    0    0
    1:34.769    34117     V    0    0    0
    1:35.592    34413     N    0    0    0
    1:36.250    34650     N    0    0    0
    1:36.811    34852     V    0    0    0
    1:37.817    35214     N    0    0    0
    1:38.478    35452     N    0    0    0
    1:39.044    35656     V    0    0    0
    1:39.739    35906     N    0    0    0
    1:40.689    36248     N    0    0    0
    1:41.267    36456     V    0    0    0
    1:41.742    36627     +    0    0    0	(AFIB
    1:42.219    36799     N    0    0    0
    1:42.917    37050     N    0    0    0
    1:43.761    37354     N    0    0    0
    1:44.608    37659     N    0    0    0
    1:45.250    37890     N    0    0    0
    1:46.061    38182     N    0    0    0
    1:46.681    38405     N    0    0    0
    1:47.467    38688     N    0    0    0
    1:48.175    38943     N    0    0    0
    1:48.986    39235     N    0    0    0
    1:49.792    39525     N    0    0    0
    1:50.411    39748     N    0    0    0
    1:51.169    40021     N    0    0    0
    1:52.022    40328     N    0    0    0
    1:52.892    40641     N    0    0    0
    1:53.869    40993     N    0    0    0
    1:54.556    41240     N    0    0    0
    1:55.272    41498     N    0    0    0
    1:56.469    41929     N    0    0    0
    1:57.314    42233     N    0    0    0
    1:57.914    42449     N    0    0    0
    1:59.147    42893     N    0    0    0
    1:59.708    43095     N    0    0    0
    2:00.614    43421     N    0    0    0
    2:01.369    43693     N    0    0    0
    2:02.289    44024     N    0    0    0
    2:02.911    44248     N    0    0    0
    2:03.711    44536     N    0    0    0
    2:04.594    44854     N    0    0    0
    2:05.544    45196     N    0    0    0
    2:06.269    45457     N    0    0    0
    2:06.883    45678     N    0    0    0
    2:07.500    45900     N    0    0    0
    2:08.142    46131     N    0    0    0
    2:09.014    46445     N    0    0    0
    2:09.961    46786     N    0    0    0
    2:10.869    47113     N    0    0    0
    2:11.775    47439     N    0    0    0
    2:12.383    47658     N    0    0    0
    2:13.225    47961     N    0    0    0
    2:13.981    48233     N    0    0    0
    2:14.747    48509     N    0    0    0
    2:15.508    48783     N    0    0    0
    2:16.408    49107     N    0    0    0
    2:17.122    49364     N    0    0    0
    2:17.725    49581     N    0    0    0
    2:18.356    49808     N    0    0    0
    2:19.250    50130     N    0    0    0
    2:20.311    50512     N    0    0    0
    2:20.947    50741     N    0    0    0
    2:21.967    51108     N    0    0    0
    2:22.678    51364     N    0    0    0
    2:23.622    51704     N    0    0    0
    2:24.494    52018     N    0    0    0
    2:25.269    52297     N    0    0    0
    2:26.078    52588     N    0    0    0
    2:27.100    52956     N    0    0    0
    2:27.992    53277     N    0    0    0
    2:28.900    53604     N    0    0    0
    2:29.564    53843     N    0    0    0
