      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.050       18     +    0    0    0	(N
    0:00.264       95     N    0    0    0
    0:00.703      253     N    0    0    0
    0:01.328      478     N    0    0    0
    0:01.869      673     N    0    0    0
    0:02.425      873     N    0    0    0
    0:02.989     1076     N    0    0    0
    0:03.533     1272     N    0    0    0
    0:04.072     1466     N    0    0    0
    0:04.597     1655     N    0    0    0
    0:05.136     1849     N    0    0    0
    0:05.686     2047     N    0    0    0
    0:06.211     2236     N    0    0    0
    0:06.758     2433     N    0    0    0
    0:07.311     2632     N    0    0    0
    0:07.867     2832     N    0    0    0
    0:08.392     3021     N    0    0    0
    0:08.942     3219     N    0    0    0
    0:09.467     3408     N    0    0    0
    0:10.008     3603     N    0    0    0
    0:10.572     3806     N    0    0    0
    0:11.131     4007     N    0    0    0
    0:11.667     4200     N    0    0    0
    0:12.225     4401     N    0    0    0
    0:12.756     4592     N    0    0    0
    0:13.292     4785     N    0    0    0
    0:13.822     4976     N    0    0    0
    0:14.367     5172     N    0    0    0
    0:14.928     5374     N    0    0    0
    0:15.475     5571     N    0    0    0
    0:16.031     5771     N    0    0    0
    0:16.564     5963     N    0    0    0
    0:17.100     6156     N    0    0    0
    0:17.631     6347     N    0    0    0
    0:18.175     6543     N    0    0    0
    0:18.728     6742     N    0    0    0
    0:19.281     6941     N    0    0    0
    0:19.817     7134     N    0    0    0
    0:20.369     7333     N    0    0    0
    0:20.894     7522     N    0    0    0
    0:21.431     7715     N    0    0    0
    0:21.983     7914     N    0    0    0
    0:22.519     8107     N    0    0    0
    0:23.061     8302     N    0    0    0
    0:23.603     8497     N    0    0    0
    0:24.164     8699     N    0    0    0
    0:24.717     8898     N    0    0    0
    0:25.264     9095     N    0    0    0
    0:25.789     9284     N    0    0    0
    0:26.336     9481     N    0    0    0
    0:26.892     9681     N    0    0    0
    0:27.450     9882     N    0    0    0
    0:27.983    10074     N    0    0    0
    0:28.536    10273     N    0    0    0
    0:29.061    10462     N    0    0    0
    0:29.600    10656     N    0    0    0
    0:30.139    10850     N    0    0    0
    0:30.672    11042     N    0    0    0
    0:31.211    11236     N    0    0    0
    0:31.758    11433     N    0    0    0
    0:32.322    11636     N    0    0    0
    0:32.853    11827     N    0    0    0
    0:33.392    12021     N    0    0    0
    0:33.928    12214     N    0    0    0
    0:34.469    12409     N    0    0    0
    0:35.017    12606     N    0    0    0
    0:35.578    12808     N    0    0    0
    0:36.125    13005     N    0    0    0
    0:36.675    13203     N    0    0    0
    0:37.197    13391     N    0    0    0
    0:37.736    13585     N    0    0    0
    0:38.281    13781     N    0    0    0
    0:38.828    13978     N    0    0    0
    0:39.369    14173     N    0    0    0
    0:39.914    14369     N    0    0    0
    0:40.467    14568     N    0    0    0
    0:41.008    14763     N    0    0    0
    0:41.547    14957     N    0    0    0
    0:42.072    15146     N    0    0    0
    0:42.608    15339     N    0    0    0
    0:43.156    15536     N    0    0    0
    0:43.711    15736     N    0    0    0
    0:44.247    15929     N    0    0    0
    0:44.797    16127     N    0    0    0
    0:45.333    16320     N    0    0    0
    0:45.867    16512     N    0    0    0
    0:46.406    16706     N    0    0    0
    0:46.958    16905     N    0    0    0
    0:47.486    17095     N    0    0    0
    0:48.044    17296     N    0    0    0
    0:48.608    17499     N    0    0    0
    0:49.153    17695     N    0    0    0
    0:49.683    17886     N    0    0    0
    0:50.222    18080     N    0    0    0
    0:50.756    18272     N    0    0    0
    0:51.308    18471     N    0    0    0
    0:51.864    18671     N    0    0    0
    0:52.406    18866     N    0    0    0
    0:52.947    19061     N    0    0    0
    0:53.481    19253     N    0    0    0
    0:54.017    19446     N    0    0    0
    0:54.544    19636     N    0    0    0
    0:55.094    19834     N    0    0    0
    0:55.628    20026     N    0    0    0
    0:56.172    20222     N    0    0    0
    0:56.717    20418     N    0    0    0
    0:57.264    20615     N    0    0    0
    0:57.803    20809     N    0    0    0
    0:58.344    21004     N    0    0    0
    0:58.867    21192     N    0    0    0
    0:59.408    21387     N    0    0    0
    0:59.975    21591     N    0    0    0
    1:00.531    21791     F    0    0    0
    1:01.083    21990     N    0    0    0
    1:01.622    22184     N    0    0    0
    1:02.150    22374     N    0    0    0
    1:02.697    22571     N    0    0    0
    1:03.133    22728     A    0    0    0
    1:03.758    22953     N    0    0    0
    1:04.317    23154     N    0    0    0
    1:04.861    23350     N    0    0    0
    1:05.428    23554     N    0    0    0
    1:05.956    23744     N    0    0    0
    1:06.489    23936     N    0    0    0
