      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.042       15     +    0    0    0	(N
    0:00.344      124     N    0    0    0
    0:01.061      382     N    0    0    0
    0:01.789      644     N    0    0    0
    0:02.478      892     N    0    0    0
    0:03.192     1149     N    0    0    0
    0:03.869     1393     N    0    0    0
    0:04.578     1648     N    0    0    0
    0:05.253     1891     N    0    0    0
    0:05.964     2147     N    0    0    0
    0:06.644     2392     N    0    0    0
    0:07.306     2630     N    0    0    0
    0:08.000     2880     N    0    0    0
    0:08.689     3128     N    0    0    0
    0:09.381     3377     N    0    0    0
    0:10.061     3622     N    0    0    0
    0:10.753     3871     N    0    0    0
    0:11.442     4119     N    0    0    0
    0:12.133     4368     N    0    0    0
    0:12.844     4624     N    0    0    0
    0:13.531     4871     N    0    0    0
    0:14.219     5119     N    0    0    0
    0:14.892     5361     N    0    0    0
    0:15.603     5617     N    0    0    0
    0:16.292     5865     N    0    0    0
    0:16.969     6109     N    0    0    0
    0:17.669     6361     N    0    0    0
    0:18.361     6610     N    0    0    0
    0:19.061     6862     N    0    0    0
    0:19.769     7117     N    0    0    0
    0:20.492     7377     N    0    0    0
    0:21.203     7633     N    0    0    0
    0:21.908     7887     N    0    0    0
    0:22.639     8150     N    0    0    0
    0:23.347     8405     N    0    0    0
    0:24.050     8658     N    0    0    0
    0:24.744     8908     N    0    0    0
    0:25.467     9168     N    0    0    0
    0:26.178     9424     N    0    0    0
    0:26.881     9677     N    0    0    0
    0:27.611     9940     N    0    0    0
    0:28.319    10195     N    0    0    0
    0:29.014    10445     N    0    0    0
    0:29.728    10702     N    0    0    0
    0:30.450    10962     N    0    0    0
    0:31.167    11220     N    0    0    0
    0:31.847    11465     N    0    0    0
    0:32.589    11732     N    0    0    0
    0:33.269    11977     N    0    0    0
    0:33.978    12232     N    0    0    0
    0:34.694    12490     N    0    0    0
    0:35.403    12745     N    0    0    0
    0:36.106    12998     N    0    0    0
    0:36.803    13249     N    0    0    0
    0:37.533    13512     N    0    0    0
    0:38.228    13762     N    0    0    0
    0:38.925    14013     N    0    0    0
    0:39.606    14258     N    0    0    0
    0:40.294    14506     N    0    0    0
    0:40.992    14757     N    0    0    0
    0:41.667    15000     N    0    0    0
    0:42.389    15260     N    0    0    0
    0:43.081    15509     N    0    0    0
    0:43.775    15759     N    0    0    0
    0:44.483    16014     N    0    0    0
    0:45.192    16269     N    0    0    0
    0:45.911    16528     N    0    0    0
    0:46.608    16779     N    0    0    0
    0:47.317    17034     N    0    0    0
    0:48.006    17282     N    0    0    0
    0:48.708    17535     N    0    0    0
    0:49.417    17790     N    0    0    0
    0:50.136    18049     N    0    0    0
    0:50.819    18295     N    0    0    0
    0:51.517    18546     N    0    0    0
    0:52.225    18801     N    0    0    0
    0:52.917    19050     N    0    0    0
    0:53.625    19305     N    0    0    0
    0:54.311    19552     N    0    0    0
    0:55.019    19807     N    0    0    0
    0:55.714    20057     N    0    0    0
    0:56.428    20314     N    0    0    0
    0:57.153    20575     N    0    0    0
    0:57.869    20833     N    0    0    0
    0:58.578    21088     N    0    0    0
    0:59.292    21345     N    0    0    0
    1:00.003    21601     N    0    0    0
    1:00.717    21858     N    0    0    0
    1:01.414    22109     N    0    0    0
    1:02.131    22367     N    0    0    0
    1:02.808    22611     N    0    0    0
    1:03.514    22865     N    0    0    0
    1:04.211    23116     N    0    0    0
    1:04.925    23373     N    0    0    0
    1:05.611    23620     N    0    0    0
    1:06.300    23868     N    0    0    0
    1:07.011    24124     N    0    0    0
    1:07.694    24370     N    0    0    0
    1:08.406    24626     N    0    0    0
    1:09.089    24872     N    0    0    0
    1:09.789    25124     N    0    0    0
    1:10.478    25372     N    0    0    0
    1:11.183    25626     N    0    0    0
    1:11.883    25878     N    0    0    0
    1:12.569    26125     N    0    0    0
    1:13.250    26370     N    0    0    0
    1:13.939    26618     N    0    0    0
    1:14.633    26868     N    0    0    0
    1:15.319    27115     N    0    0    0
    1:16.003    27361     N    0    0    0
    1:16.692    27609     N    0    0    0
    1:17.381    27857     N    0    0    0
    1:18.075    28107     N    0    0    0
    1:18.761    28354     N    0    0    0
    1:19.469    28609     N    0    0    0
    1:20.161    28858     N    0    0    0
    1:20.856    29108     N    0    0    0
    1:21.556    29360     N    0    0    0
    1:22.250    29610     N    0    0    0
    1:22.961    29866     N    0    0    0
    1:23.639    30110     N    0    0    0
    1:24.336    30361     N    0    0    0
    1:25.019    30607     N    0    0    0
    1:25.711    30856     N    0    0    0
    1:26.403    31105     N    0    0    0
    1:27.097    31355     N    0    0    0
    1:27.775    31599     N    0    0    0
    1:28.464    31847     N    0    0    0
    1:29.156    32096     N    0    0    0
    1:29.844    32344     N    0    0    0
    1:30.539    32594     N    0    0    0
    1:31.214    32837     N    0    0    0
    1:31.897    33083     N    0    0    0
    1:32.592    33333     N    0    0    0
    1:33.281    33581     N    0    0    0
    1:33.972    33830     N    0    0    0
    1:34.667    34080     N    0    0    0
    1:35.342    34323     N    0    0    0
