      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.089       32     +    0    0    0	(N
    0:00.858      309     N    0    0    0
    0:01.397      503     V    0    0    0
    0:02.714      977     N    0    0    0
    0:03.653     1315     N    0    0    0
    0:04.586     1651     N    0    0    0
    0:05.475     1971     N    0    0    0
    0:06.372     2294     N    0    0    0
    0:06.911     2488     V    0    0    0
    0:08.211     2956     N    0    0    0
    0:09.156     3296     N    0    0    0
    0:10.036     3613     N    0    0    0
    0:10.897     3923     N    0    0    0
    0:11.825     4257     N    0    0    0
    0:12.356     4448     V    0    0    0
    0:13.628     4906     N    0    0    0
    0:14.553     5239     N    0    0    0
    0:15.422     5552     N    0    0    0
    0:16.339     5882     N    0    0    0
    0:17.250     6210     N    0    0    0
    0:18.114     6521     N    0    0    0
    0:19.067     6864     N    0    0    0
    0:20.000     7200     N    0    0    0
    0:20.867     7512     N    0    0    0
    0:21.139     7610     +    0    0    0	(B
    0:21.414     7709     V    0    0    0
    0:22.717     8178     N    0    0    0
    0:23.269     8377     V    0    0    0
    0:24.611     8860     N    0    0    0
    0:25.144     9052     V    0    0    0
    0:26.475     9531     N    0    0    0
    0:27.044     9736     V    0    0    0
    0:28.317    10194     N    0    0    0
    0:28.947    10421     V    0    0    0
    0:30.186    10867     N    0    0    0
    0:30.736    11065     V    0    0    0
    0:31.403    11305     +    0    0    0	(N
    0:32.069    11545     N    0    0    0
    0:32.953    11863     N    0    0    0
    0:33.850    12186     N    0    0    0
    0:34.728    12502     N    0    0    0
    0:35.567    12804     N    0    0    0
    0:35.836    12901     +    0    0    0	(B
    0:36.108    12999     V    0    0    0
    0:37.394    13462     N    0    0    0
    0:37.936    13657     V    0    0    0
    0:39.222    14120     N    0    0    0
    0:39.792    14325     V    0    0    0
    0:41.078    14788     N    0    0    0
    0:41.614    14981     V    0    0    0
    0:42.267    15216     +    0    0    0	(N
    0:42.919    15451     N    0    0    0
    0:43.800    15768     N    0    0    0
    0:44.667    16080     N    0    0    0
    0:45.569    16405     N    0    0    0
    0:46.444    16720     N    0    0    0
    0:46.967    16908     V    0    0    0
    0:48.308    17391     N    0    0    0
    0:49.228    17722     N    0    0    0
    0:49.758    17913     V    0    0    0
    0:51.078    18388     N    0    0    0
    0:52.017    18726     N    0    0    0
    0:52.558    18921     V    0    0    0
    0:53.897    19403     N    0    0    0
    0:54.489    19616     V    0    0    0
    0:55.844    20104     N    0    0    0
    0:56.769    20437     N    0    0    0
    0:57.033    20532     +    0    0    0	(B
    0:57.300    20628     V    0    0    0
    0:58.617    21102     N    0    0    0
    0:59.156    21296     V    0    0    0
    1:00.453    21763     N    0    0    0
    1:01.028    21970     V    0    0    0
    1:01.639    22190     +    0    0    0	(N
    1:02.253    22411     N    0    0    0
    1:03.178    22744     N    0    0    0
    1:04.061    23062     N    0    0    0
    1:04.947    23381     N    0    0    0
    1:05.894    23722     N    0    0    0
    1:06.817    24054     N    0    0    0
    1:07.794    24406     N    0    0    0
    1:08.742    24747     N    0    0    0
    1:09.639    25070     N    0    0    0
    1:10.175    25263     V    0    0    0
    1:11.544    25756     N    0    0    0
    1:12.422    26072     N    0    0    0
    1:13.339    26402     N    0    0    0
    1:14.247    26729     N    0    0    0
    1:15.131    27047     N    0    0    0
    1:16.017    27366     N    0    0    0
    1:16.931    27695     N    0    0    0
    1:17.453    27883     V    0    0    0
    1:18.808    28371     N    0    0    0
    1:19.772    28718     N    0    0    0
    1:20.708    29055     N    0    0    0
    1:21.600    29376     N    0    0    0
    1:22.511    29704     N    0    0    0
    1:22.811    29812     +    0    0    0	(B
    1:23.083    29910     V    0    0    0
    1:24.406    30386     N    0    0    0
    1:24.931    30575     V    0    0    0
    1:26.294    31066     N    0    0    0
    1:26.839    31262     V    0    0    0
    1:27.483    31494     +    0    0    0	(N
    1:28.131    31727     N    0    0    0
    1:29.064    32063     N    0    0    0
    1:29.931    32375     N    0    0    0
    1:30.825    32697     N    0    0    0
    1:31.736    33025     N    0    0    0
    1:32.622    33344     N    0    0    0
    1:33.519    33667     N    0    0    0
    1:34.447    34001     N    0    0    0
    1:35.358    34329     N    0    0    0
    1:36.269    34657     N    0    0    0
    1:37.208    34995     N    0    0    0
    1:38.161    35338     N    0    0    0
    1:39.072    35666     N    0    0    0
    1:40.042    36015     N    0    0    0
    1:40.983    36354     N    0    0    0
    1:41.900    36684     N    0    0    0
    1:42.856    37028     N    0    0    0
    1:43.767    37356     N    0    0    0
    1:44.669    37681     N    0    0    0
    1:45.631    38027     N    0    0    0
    1:46.536    38353     N    0    0    0
    1:47.431    38675     N    0    0    0
    1:48.375    39015     N    0    0    0
    1:49.278    39340     N    0    0    0
    1:50.161    39658     N    0    0    0
    1:51.067    39984     N    0    0    0
    1:51.944    40300     N    0    0    0
    1:52.853    40627     N    0    0    0
    1:53.756    40952     N    0    0    0
    1:54.661    41278     N    0    0    0
    1:55.578    41608     N    0    0    0
    1:56.489    41936     N    0    0    0
    1:57.017    42126     V    0    0    0
    1:58.319    42595     N    0    0    0
    1:59.242    42927     N    0    0    0
    2:00.136    43249     N    0    0    0
    2:01.006    43562     N    0    0    0
    2:01.892    43881     N    0    0    0
    2:02.794    44206     N    0    0    0
    2:03.658    44517     N    0    0    0
    2:04.539    44834     N    0    0    0
