      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.053       19     +    0    0    0	(N
    0:00.161       58     L    0    0    0
    0:00.961      346     L    0    0    0
    0:01.833      660     L    0    0    0
    0:02.708      975     L    0    0    0
    0:03.583     1290     L    0    0    0
    0:04.464     1607     L    0    0    0
    0:05.292     1905     L    0    0    0
    0:05.931     2135     V    0    0    0
    0:06.886     2479     L    0    0    0
    0:07.658     2757     L    0    0    0
    0:08.536     3073     L    0    0    0
    0:08.986     3235     V    0    0    0
    0:10.261     3694     L    0    0    0
    0:11.033     3972     L    0    0    0
    0:11.753     4231     L    0    0    0
    0:12.483     4494     L    0    0    0
    0:13.242     4767     L    0    0    0
    0:14.006     5042     L    0    0    0
    0:14.781     5321     L    0    0    0
    0:15.661     5638     L    0    0    0
    0:16.556     5960     L    0    0    0
    0:17.303     6229     L    0    0    0
    0:18.025     6489     L    0    0    0
    0:18.753     6751     L    0    0    0
    0:19.533     7032     L    0    0    0
    0:20.350     7326     L    0    0    0
    0:21.169     7621     L    0    0    0
    0:21.972     7910     L    0    0    0
    0:22.806     8210     L    0    0    0
    0:23.572     8486     L    0    0    0
    0:24.286     8743     L    0    0    0
    0:25.033     9012     L    0    0    0
    0:25.814     9293     L    0    0    0
    0:26.639     9590     L    0    0    0
    0:27.500     9900     L    0    0    0
    0:28.325    10197     L    0    0    0
    0:29.092    10473     L    0    0    0
    0:29.864    10751     L    0    0    0
    0:30.606    11018     L    0    0    0
    0:31.358    11289     L    0    0    0
    0:32.142    11571     L    0    0    0
    0:32.956    11864     L    0    0    0
    0:33.797    12167     L    0    0    0
    0:34.622    12464     L    0    0    0
    0:35.183    12666     V    0    0    0
    0:36.122    13004     L    0    0    0
    0:36.869    13273     L    0    0    0
    0:37.656    13556     L    0    0    0
    0:38.442    13839     L    0    0    0
    0:39.250    14130     L    0    0    0
    0:40.075    14427     L    0    0    0
    0:40.872    14714     L    0    0    0
    0:41.647    14993     L    0    0    0
    0:42.397    15263     L    0    0    0
    0:43.133    15528     L    0    0    0
    0:43.950    15822     L    0    0    0
    0:44.806    16130     L    0    0    0
    0:45.650    16434     L    0    0    0
    0:46.475    16731     L    0    0    0
    0:47.244    17008     L    0    0    0
    0:47.994    17278     L    0    0    0
    0:48.725    17541     L    0    0    0
    0:49.472    17810     L    0    0    0
    0:50.236    18085     L    0    0    0
    0:51.083    18390     L    0    0    0
    0:51.931    18695     L    0    0    0
    0:52.744    18988     L    0    0    0
    0:53.528    19270     L    0    0    0
    0:54.283    19542     L    0    0    0
    0:55.075    19827     L    0    0    0
    0:55.881    20117     L    0    0    0
    0:56.692    20409     L    0    0    0
    0:57.517    20706     L    0    0    0
    0:58.369    21013     L    0    0    0
    0:59.133    21288     L    0    0    0
    0:59.856    21548     L    0    0    0
    1:00.581    21809     L    0    0    0
    1:01.328    22078     L    0    0    0
    1:02.147    22373     L    0    0    0
    1:02.997    22679     L    0    0    0
    1:03.825    22977     L    0    0    0
    1:04.608    23259     L    0    0    0
    1:05.372    23534     L    0    0    0
    1:06.089    23792     L    0    0    0
    1:06.789    24044     L    0    0    0
    1:07.533    24312     L    0    0    0
    1:08.308    24591     L    0    0    0
    1:09.158    24897     L    0    0    0
    1:10.169    25261     L    0    0    0
    1:10.956    25544     L    0    0    0
    1:11.686    25807     L    0    0    0
    1:12.444    26080     L    0    0    0
    1:13.186    26347     L    0    0    0
    1:13.936    26617     L    0    0    0
    1:14.722    26900     L    0    0    0
    1:15.533    27192     L    0    0    0
    1:16.378    27496     L    0    0    0
    1:16.719    27619     ~    1    0    0
    1:17.161    27778     L    0    0    0
    1:17.414    27869     ~    3    0    0
    1:17.875    28035     L    0    0    0
    1:18.092    28113     +    0    0    0	(T
    1:18.308    28191     V    0    0    0
    1:19.369    28573     L    0    0    0
    1:20.161    28858     L    0    0    0
    1:20.775    29079     V    0    0    0
    1:21.197    29231     ~    1    0    0
    1:21.767    29436     L    0    0    0
    1:22.539    29714     L    0    0    0
    1:22.800    29808     ~    0    0    0
    1:22.961    29866     V    0    0    0
    1:23.983    30234     L    0    0    0
    1:24.661    30478     L    0    0    0
    1:25.125    30645     V    0    0    0
    1:26.119    31003     L    0    0    0
    1:26.919    31291     L    0    0    0
    1:27.461    31486     V    0    0    0
    1:27.958    31665     +    0    0    0	(N
    1:28.456    31844     L    0    0    0
    1:29.150    32094     L    0    0    0
    1:29.811    32332     L    0    0    0
    1:30.464    32567     L    0    0    0
    1:31.147    32813     L    0    0    0
    1:31.856    33068     L    0    0    0
    1:32.578    33328     L    0    0    0
    1:33.161    33538     V    0    0    0
    1:34.325    33957     L    0    0    0
    1:35.050    34218     L    0    0    0
    1:35.775    34479     L    0    0    0
    1:36.503    34741     L    0    0    0
    1:37.281    35021     L    0    0    0
    1:38.067    35304     L    0    0    0
    1:38.872    35594     L    0    0    0
    1:39.658    35877     L    0    0    0
    1:40.475    36171     L    0    0    0
    1:41.253    36451     L    0    0    0
    1:41.986    36715     L    0    0    0
    1:42.706    36974     L    0    0    0
    1:43.436    37237     L    0    0    0
    1:44.231    37523     L    0    0    0
    1:45.033    37812     L    0    0    0
    1:45.817    38094     L    0    0    0
    1:46.556    38360     L    0    0    0
    1:47.297    38627     L    0    0    0
    1:47.989    38876     L    0    0    0
    1:48.681    39125     L    0    0    0
    1:49.392    39381     L    0    0    0
    1:50.139    39650     L    0    0    0
    1:50.933    39936     L    0    0    0
    1:51.794    40246     L    0    0    0
    1:52.217    40398     V    0    0    0
    1:53.372    40814     L    0    0    0
    1:54.119    41083     L    0    0    0
    1:54.894    41362     L    0    0    0
    1:55.678    41644     L    0    0    0
    1:56.464    41927     L    0    0    0
    1:57.317    42234     L    0    0    0
    1:57.744    42388     V    0    0    0
    1:59.069    42865     L    0    0    0
    1:59.831    43139     L    0    0    0
    2:00.581    43409     L    0    0    0
    2:01.414    43709     L    0    0    0
    2:02.239    44006     L    0    0    0
    2:03.089    44312     L    0    0    0
    2:03.953    44623     L    0    0    0
    2:04.383    44778     V    0    0    0
    2:05.594    45214     L    0    0    0
    2:06.344    45484     L    0    0    0
    2:07.108    45759     L    0    0    0
    2:07.492    45897     V    0    0    0
    2:08.808    46371     L    0    0    0
    2:09.669    46681     L    0    0    0
    2:10.517    46986     L    0    0    0
    2:10.922    47132     V    0    0    0
    2:12.042    47535     L    0    0    0
    2:12.794    47806     L    0    0    0
    2:13.564    48083     L    0    0    0
    2:14.347    48365     L    0    0    0
    2:15.158    48657     L    0    0    0
    2:16.036    48973     L    0    0    0
    2:16.817    49254     L    0    0    0
    2:17.522    49508     L    0    0    0
    2:18.203    49753     L    0    0    0
    2:18.933    50016     L    0    0    0
    2:19.475    50211     |    3    0    0
    2:19.686    50287     L    0    0    0
    2:20.503    50581     L    0    0    0
    2:21.336    50881     L    0    0    0
    2:22.158    51177     L    0    0    0
    2:22.978    51472     L    0    0    0
    2:23.372    51614     V    0    0    0
    2:24.475    52011     L    0    0    0
    2:25.203    52273     L    0    0    0
    2:25.936    52537     L    0    0    0
    2:26.739    52826     L    0    0    0
    2:27.539    53114     L    0    0    0
    2:28.089    53312     V    0    0    0
    2:29.075    53667     L    0    0    0
    2:29.794    53926     L    0    0    0
    2:30.517    54186     L    0    0    0
    2:31.217    54438     L    0    0    0
    2:31.964    54707     L    0    0    0
    2:32.747    54989     L    0    0    0
    2:33.558    55281     L    0    0    0
    2:34.394    55582     L    0    0    0
    2:35.192    55869     L    0    0    0
    2:35.553    55999     V    0    0    0
    2:36.764    56435     L    0    0    0
    2:37.561    56722     L    0    0    0
    2:38.133    56928     V    0    0    0
    2:39.283    57342     L    0    0    0
    2:40.114    57641     L    0    0    0
    2:40.936    57937     L    0    0    0
    2:41.378    58096     V    0    0    0
    2:41.789    58244     V    0    0    0
    2:43.050    58698     L    0    0    0
    2:43.861    58990     L    0    0    0
    2:44.678    59284     L    0    0    0
    2:45.469    59569     L    0    0    0
    2:46.267    59856     L    0    0    0
    2:47.017    60126     L    0    0    0
    2:47.753    60391     L    0    0    0
    2:48.492    60657     L    0    0    0
    2:48.972    60830     V    0    0    0
    2:50.100    61236     L    0    0    0
    2:50.956    61544     L    0    0    0
    2:51.836    61861     L    0    0    0
    2:52.494    62098     V    0    0    0
    2:53.478    62452     L    0    0    0
    2:54.225    62721     L    0    0    0
    2:54.789    62924     V    0    0    0
    2:55.822    63296     L    0    0    0
    2:56.608    63579     L    0    0    0
    2:57.472    63890     L    0    0    0
    2:58.344    64204     L    0    0    0
    2:59.136    64489     L    0    0    0
    2:59.900    64764     L    0    0    0
    3:00.656    65036     L    0    0    0
    3:01.469    65329     L    0    0    0
    3:02.322    65636     L    0    0    0
    3:03.194    65950     L    0    0    0
    3:04.100    66276     L    0    0    0
    3:04.978    66592     L    0    0    0
    3:05.769    66877     L    0    0    0
    3:06.533    67152     L    0    0    0
    3:07.317    67434     L    0    0    0
    3:07.728    67582     V    0    0    0
    3:09.056    68060     L    0    0    0
    3:09.903    68365     L    0    0    0
    3:10.706    68654     L    0    0    0
    3:11.489    68936     L    0    0    0
    3:12.222    69200     L    0    0    0
    3:12.589    69332     V    0    0    0
    3:13.694    69730     L    0    0    0
    3:14.469    70009     L    0    0    0
    3:15.267    70296     L    0    0    0
    3:16.067    70584     L    0    0    0
    3:16.811    70852     L    0    0    0
    3:17.506    71102     L    0    0    0
    3:18.200    71352     L    0    0    0
    3:18.656    71516     V    0    0    0
    3:19.614    71861     L    0    0    0
    3:20.331    72119     L    0    0    0
    3:21.081    72389     L    0    0    0
    3:21.833    72660     L    0    0    0
    3:22.569    72925     L    0    0    0
    3:23.053    73099     V    0    0    0
    3:23.919    73411     L    0    0    0
    3:24.569    73645     L    0    0    0
    3:25.272    73898     L    0    0    0
    3:25.964    74147     L    0    0    0
    3:26.686    74407     L    0    0    0
    3:27.392    74661     L    0    0    0
    3:28.122    74924     L    0    0    0
    3:28.817    75174     L    0    0    0
    3:29.506    75422     L    0    0    0
    3:30.161    75658     L    0    0    0
    3:30.825    75897     L    0    0    0
    3:31.542    76155     L    0    0    0
    3:32.050    76338     V    0    0    0
    3:33.214    76757     L    0    0    0
    3:34.022    77048     L    0    0    0
    3:34.836    77341     L    0    0    0
    3:35.603    77617     L    0    0    0
    3:36.350    77886     L    0    0    0
    3:37.103    78157     L    0    0    0
    3:37.731    78383     V    0    0    0
    3:38.658    78717     L    0    0    0
    3:39.519    79027     L    0    0    0
    3:40.353    79327     L    0    0    0
    3:40.842    79503     V    0    0    0
    3:41.853    79867     L    0    0    0
    3:42.558    80121     L    0    0    0
    3:43.331    80399     L    0    0    0
    3:44.108    80679     L    0    0    0
    3:44.519    80827     V    0    0    0
    3:45.719    81259     L    0    0    0
    3:46.553    81559     L    0    0    0
    3:47.314    81833     L    0    0    0
    3:48.025    82089     L    0    0    0
    3:48.742    82347     L    0    0    0
    3:49.150    82494     V    0    0    0
    3:50.294    82906     L    0    0    0
    3:51.136    83209     L    0    0    0
    3:51.953    83503     L    0    0    0
    3:52.722    83780     L    0    0    0
    3:53.494    84058     L    0    0    0
    3:54.239    84326     L    0    0    0
    3:54.986    84595     L    0    0    0
    3:55.756    84872     L    0    0    0
    3:56.578    85168     L    0    0    0
    3:57.453    85483     L    0    0    0
    3:58.353    85807     L    0    0    0
    3:59.169    86101     L    0    0    0
    3:59.556    86240     V    0    0    0
    4:00.033    86412     V    0    0    0
    4:01.447    86921     L    0    0    0
    4:02.267    87216     L    0    0    0
    4:02.947    87461     |    3    0    0
