      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.039       14     +    0    0    0	(AFIB
    0:00.067       24     ~    1    0    0
    0:00.275       99     N    0    0    0
    0:01.197      431     N    0    0    0
    0:01.833      660     N    0    0    0
    0:02.394      862     N    0    0    0
    0:02.783     1002     N    0    0    0
    0:03.528     1270     N    0    0    0
    0:04.119     1483     N    0    0    0
    0:04.775     1719     N    0    0    0
    0:05.206     1874     N    0    0    0
    0:05.839     2102     N    0    0    0
    0:06.253     2251     V    0    0    0
    0:06.578     2368     V    0    0    0
    0:06.994     2518     N    0    0    0
    0:07.386     2659     N    0    0    0
    0:07.756     2792     N    0    0    0
    0:08.147     2933     N    0    0    0
    0:08.689     3128     N    0    0    0
    0:09.258     3333     N    0    0    0
    0:09.622     3464     N    0    0    0
    0:09.956     3584     ~    0    0    0
    0:10.317     3714     N    0    0    0
    0:10.703     3853     V    0    0    0
    0:11.092     3993     N    0    0    0
    0:11.767     4236     N    0    0    0
    0:12.611     4540     V    0    0    0
    0:13.117     4722     N    0    0    0
    0:13.497     4859     N    0    0    0
    0:14.117     5082     N    0    0    0
    0:14.575     5247     N    0    0    0
    0:15.094     5434     N    0    0    0
    0:15.692     5649     N    0    0    0
    0:16.094     5794     N    0    0    0
    0:16.750     6030     N    0    0    0
    0:17.222     6200     N    0    0    0
    0:17.872     6434     N    0    0    0
    0:18.642     6711     N    0    0    0
    0:19.289     6944     N    0    0    0
    0:20.219     7279     N    0    0    0
    0:21.075     7587     N    0    0    0
    0:21.528     7750     N    0    0    0
    0:21.894     7882     N    0    0    0
    0:22.650     8154     N    0    0    0
    0:23.089     8312     N    0    0    0
    0:23.725     8541     N    0    0    0
    0:24.656     8876     N    0    0    0
    0:25.317     9114     N    0    0    0
    0:25.817     9294     N    0    0    0
    0:26.200     9432     N    0    0    0
    0:26.867     9672     N    0    0    0
    0:27.642     9951     N    0    0    0
    0:28.244    10168     N    0    0    0
    0:29.158    10497     N    0    0    0
    0:30.083    10830     N    0    0    0
    0:30.781    11081     N    0    0    0
    0:31.506    11342     N    0    0    0
    0:32.369    11653     N    0    0    0
    0:32.939    11858     N    0    0    0
    0:33.383    12018     N    0    0    0
    0:34.103    12277     N    0    0    0
    0:34.794    12526     N    0    0    0
    0:35.431    12755     N    0    0    0
    0:36.086    12991     N    0    0    0
    0:36.661    13198     N    0    0    0
    0:37.611    13540     N    0    0    0
    0:38.269    13777     N    0    0    0
    0:38.931    14015     N    0    0    0
    0:39.694    14290     N    0    0    0
    0:40.525    14589     N    0    0    0
    0:41.072    14786     N    0    0    0
    0:41.461    14926     N    0    0    0
    0:42.342    15243     N    0    0    0
    0:42.875    15435     N    0    0    0
    0:43.417    15630     N    0    0    0
    0:44.019    15847     ~    1    0    0
    0:44.250    15930     N    0    0    0
    0:44.636    16069     V    0    0    0
    0:45.294    16306     N    0    0    0
    0:46.108    16599     N    0    0    0
    0:46.358    16689     +    0    0    0	(VT
    0:46.461    16726     V    0    0    0
    0:46.828    16858     V    0    0    0
    0:47.156    16976     V    0    0    0
    0:47.656    17156     +    0    0    0	(AFIB
    0:47.983    17274     N    0    0    0
    0:48.414    17429     V    0    0    0
    0:49.031    17651     N    0    0    0
    0:49.483    17814     ~    0    0    0
    0:49.783    17922     N    0    0    0
    0:50.636    18229     N    0    0    0
    0:51.206    18434     N    0    0    0
    0:51.781    18641     N    0    0    0
    0:52.531    18911     N    0    0    0
    0:53.100    19116     N    0    0    0
    0:53.497    19259     N    0    0    0
    0:53.869    19393     N    0    0    0
    0:54.839    19742     N    0    0    0
    0:55.261    19894     V    6    0    0
    0:55.836    20101     N    0    0    0
    0:56.375    20295     N    0    0    0
    0:56.817    20454     N    0    0    0
    0:57.172    20582     N    0    0    0
    0:57.525    20709     N    0    0    0
    0:58.050    20898     N    0    0    0
    0:58.425    21033     N    0    0    0
    0:58.772    21158     N    0    0    0
    0:59.108    21279     N    0    0    0
    0:59.467    21408     N    0    0    0
    1:00.294    21706     N    0    0    0
    1:00.725    21861     V    0    0    0
    1:01.039    21974     V    0    0    0
    1:01.500    22140     N    0    0    0
    1:01.828    22258     V    0    0    0
    1:02.189    22388     N    0    0    0
    1:02.539    22514     N    0    0    0
    1:02.917    22650     N    0    0    0
    1:03.244    22768     N    0    0    0
    1:03.567    22884     N    0    0    0
    1:04.619    23263     N    0    0    0
    1:04.992    23397     V    7    0    0
    1:05.669    23641     N    0    0    0
    1:06.028    23770     V    2    0    0
    1:06.872    24074     N    0    0    0
    1:07.294    24226     N    0    0    0
