      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.064       23     +    0    0    0	(N
    0:00.244       88     N    0    0    0
    0:01.228      442     N    0    0    0
    0:02.192      789     N    0    0    0
    0:03.208     1155     N    0    0    0
    0:04.147     1493     N    0    0    0
    0:05.058     1821     N    0    0    0
    0:05.992     2157     N    0    0    0
    0:06.992     2517     N    0    0    0
    0:08.025     2889     N    0    0    0
    0:08.994     3238     N    0    0    0
    0:09.981     3593     N    0    0    0
    0:10.900     3924     N    0    0    0
    0:11.403     4105     V    1    0    0
    0:11.658     4197     x    0    0    0
    0:12.783     4602     N    0    0    0
    0:13.808     4971     N    0    0    0
    0:14.861     5350     N    0    0    0
    0:15.875     5715     N    0    0    0
    0:16.986     6115     N    0    0    0
    0:17.997     6479     N    0    0    0
    0:19.128     6886     N    0    0    0
    0:20.242     7287     N    0    0    0
    0:21.353     7687     N    0    0    0
    0:22.378     8056     N    0    0    0
    0:23.422     8432     N    0    0    0
    0:24.456     8804     N    0    0    0
    0:25.544     9196     N    0    0    0
    0:26.628     9586     N    0    0    0
    0:27.567     9924     ~    3    0    0
    0:27.675     9963     N    0    0    0
    0:28.681    10325     N    0    0    0
    0:29.219    10519     ~    0    0    0
    0:29.711    10696     N    0    0    0
    0:30.211    10876     V    2    0    0
    0:30.556    11000     x    0    0    0
    0:31.814    11453     N    0    0    0
    0:32.831    11819     N    0    0    0
    0:33.817    12174     N    0    0    0
    0:34.747    12509     N    0    0    0
    0:35.711    12856     N    0    0    0
    0:36.767    13236     N    0    0    0
    0:37.900    13644     N    0    0    0
    0:39.092    14073     N    0    0    0
    0:40.186    14467     N    0    0    0
    0:41.242    14847     N    0    0    0
    0:42.283    15222     N    0    0    0
    0:43.389    15620     N    0    0    0
    0:44.494    16018     N    0    0    0
    0:45.564    16403     N    0    0    0
    0:46.633    16788     N    0    0    0
    0:47.669    17161     N    0    0    0
    0:48.706    17534     N    0    0    0
    0:49.811    17932     N    0    0    0
    0:50.908    18327     N    0    0    0
    0:51.903    18685     N    0    0    0
    0:52.903    19045     N    0    0    0
    0:53.933    19416     N    0    0    0
    0:55.006    19802     N    0    0    0
    0:56.092    20193     N    0    0    0
    0:57.183    20586     N    0    0    0
    0:58.172    20942     N    0    0    0
    0:59.189    21308     N    0    0    0
    1:00.211    21676     N    0    0    0
    1:01.261    22054     N    0    0    0
    1:02.297    22427     N    0    0    0
    1:03.317    22794     N    0    0    0
    1:04.414    23189     N    0    0    0
    1:05.583    23610     N    0    0    0
    1:06.769    24037     N    0    0    0
    1:07.928    24454     N    0    0    0
    1:09.028    24850     N    0    0    0
    1:10.089    25232     N    0    0    0
    1:11.158    25617     N    0    0    0
    1:12.197    25991     N    0    0    0
    1:13.294    26386     N    0    0    0
    1:14.408    26787     N    0    0    0
    1:15.503    27181     N    0    0    0
    1:16.514    27545     N    0    0    0
    1:17.572    27926     N    0    0    0
    1:18.647    28313     N    0    0    0
    1:19.769    28717     N    0    0    0
    1:20.833    29100     N    0    0    0
    1:21.819    29455     N    0    0    0
    1:22.767    29796     N    0    0    0
    1:23.750    30150     N    0    0    0
    1:24.847    30545     N    0    0    0
    1:26.044    30976     N    0    0    0
    1:27.278    31420     N    0    0    0
    1:28.486    31855     N    0    0    0
    1:29.617    32262     N    0    0    0
    1:30.828    32698     N    0    0    0
    1:32.003    33121     N    0    0    0
    1:33.092    33513     N    0    0    0
    1:34.136    33889     N    0    0    0
    1:35.164    34259     N    0    0    0
    1:36.181    34625     N    0    0    0
    1:37.272    35018     N    0    0    0
    1:38.372    35414     N    0    0    0
    1:39.344    35764     N    0    0    0
    1:40.319    36115     N    0    0    0
    1:41.314    36473     N    0    0    0
    1:42.358    36849     N    0    0    0
    1:43.603    37297     N    0    0    0
    1:44.947    37781     N    0    0    0
    1:46.106    38198     N    0    0    0
    1:47.194    38590     N    0    0    0
    1:48.308    38991     N    0    0    0
    1:49.411    39388     N    0    0    0
    1:50.500    39780     N    0    0    0
    1:51.583    40170     N    0    0    0
    1:52.606    40538     N    0    0    0
    1:53.653    40915     N    0    0    0
    1:54.744    41308     N    0    0    0
    1:55.836    41701     N    0    0    0
    1:56.922    42092     N    0    0    0
    1:57.967    42468     N    0    0    0
    1:58.997    42839     N    0    0    0
    2:00.058    43221     N    0    0    0
    2:01.161    43618     N    0    0    0
    2:02.244    44008     N    0    0    0
    2:03.308    44391     N    0    0    0
    2:04.381    44777     N    0    0    0
    2:05.408    45147     N    0    0    0
    2:06.439    45518     N    0    0    0
    2:07.517    45906     N    0    0    0
    2:08.625    46305     N    0    0    0
    2:09.183    46506     ~    3    0    0
    2:09.611    46660     N    0    0    0
    2:10.572    47006     N    0    0    0
    2:11.533    47352     N    0    0    0
    2:12.575    47727     N    0    0    0
    2:13.872    48194     N    0    0    0
    2:15.106    48638     N    0    0    0
    2:16.136    49009     N    0    0    0
    2:16.536    49153     ~    1    0    0
    2:17.203    49393     N    0    0    0
    2:17.444    49480     ~    0    0    0
