      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.231       83     ~    2    0    0
    0:00.636      229     +    0    0    0	(N
    0:00.975      351     N    0    0    0
    0:02.011      724     N    0    0    0
    0:03.017     1086     N    0    0    0
    0:04.022     1448     N    0    0    0
    0:05.081     1829     N    0    0    0
    0:06.103     2197     N    0    0    0
    0:07.142     2571     N    0    0    0
    0:08.106     2918     N    0    0    0
    0:08.983     3234     N    0    0    0
    0:09.919     3571     N    0    0    0
    0:10.919     3931     N    0    0    0
    0:11.892     4281     N    0    0    0
    0:12.811     4612     N    0    0    0
    0:13.742     4947     N    0    0    0
    0:14.597     5255     N    0    0    0
    0:15.439     5558     N    0    0    0
    0:16.286     5863     N    0    0    0
    0:17.150     6174     N    0    0    0
    0:17.978     6472     N    0    0    0
    0:18.769     6757     N    0    0    0
    0:19.569     7045     N    0    0    0
    0:20.378     7336     N    0    0    0
    0:21.153     7615     N    0    0    0
    0:21.936     7897     N    0    0    0
    0:22.731     8183     N    0    0    0
    0:23.542     8475     N    0    0    0
    0:24.328     8758     N    0    0    0
    0:25.069     9025     N    0    0    0
    0:25.753     9271     N    0    0    0
    0:26.436     9517     N    0    0    0
    0:27.136     9769     N    0    0    0
    0:27.883    10038     N    0    0    0
    0:28.653    10315     N    0    0    0
    0:29.397    10583     N    0    0    0
    0:30.236    10885     N    0    0    0
    0:31.233    11244     N    0    0    0
    0:32.189    11588     N    0    0    0
    0:33.153    11935     N    0    0    0
    0:34.131    12287     N    0    0    0
    0:35.136    12649     N    0    0    0
    0:36.114    13001     N    0    0    0
    0:36.997    13319     N    0    0    0
    0:37.825    13617     N    0    0    0
    0:38.206    13754     ~    0    0    0
    0:38.661    13918     N    0    0    0
    0:39.519    14227     N    0    0    0
    0:40.456    14564     N    0    0    0
    0:41.397    14903     N    0    0    0
    0:42.308    15231     N    0    0    0
    0:43.225    15561     N    0    0    0
    0:44.167    15900     N    0    0    0
    0:45.125    16245     N    0    0    0
    0:46.125    16605     N    0    0    0
    0:47.217    16998     N    0    0    0
    0:48.206    17354     N    0    0    0
    0:49.169    17701     N    0    0    0
    0:50.072    18026     N    0    0    0
    0:50.925    18333     N    0    0    0
    0:51.789    18644     N    0    0    0
    0:52.678    18964     N    0    0    0
    0:53.542    19275     N    0    0    0
    0:54.386    19579     N    0    0    0
    0:55.192    19869     N    0    0    0
    0:55.933    20136     N    0    0    0
    0:56.683    20406     N    0    0    0
    0:57.472    20690     N    0    0    0
    0:58.303    20989     N    0    0    0
    0:59.167    21300     N    0    0    0
    1:00.103    21637     N    0    0    0
    1:01.133    22008     N    0    0    0
    1:02.122    22364     N    0    0    0
    1:02.483    22494     ~    2    0    0
    1:03.025    22689     N    0    0    0
    1:03.933    23016     N    0    0    0
    1:04.900    23364     N    0    0    0
    1:05.886    23719     N    0    0    0
    1:06.800    24048     N    0    0    0
    1:07.672    24362     N    0    0    0
    1:08.564    24683     N    0    0    0
    1:09.472    25010     N    0    0    0
    1:10.383    25338     N    0    0    0
