      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.283      102     +    0    0    0	(P
    0:00.569      205     /    0    0    0
    0:01.389      500     /    0    0    0
    0:02.256      812     /    0    0    0
    0:03.142     1131     /    0    0    0
    0:03.997     1439     /    0    0    0
    0:04.822     1736     f    0    0    0
    0:05.650     2034     /    0    0    0
    0:06.458     2325     /    0    0    0
    0:07.303     2629     /    0    0    0
    0:08.131     2927     /    0    0    0
    0:08.989     3236     /    0    0    0
    0:09.847     3545     /    0    0    0
    0:10.714     3857     /    0    0    0
    0:11.539     4154     /    0    0    0
    0:12.322     4436     /    0    0    0
    0:13.114     4721     /    0    0    0
    0:13.953     5023     /    0    0    0
    0:14.828     5338     /    0    0    0
    0:15.736     5665     /    0    0    0
    0:16.581     5969     /    0    0    0
    0:17.392     6261     /    0    0    0
    0:18.194     6550     /    0    0    0
    0:19.036     6853     /    0    0    0
    0:19.867     7152     /    0    0    0
    0:20.731     7463     /    0    0    0
    0:21.597     7775     /    0    0    0
    0:22.444     8080     /    0    0    0
    0:23.283     8382     /    0    0    0
    0:24.094     8674     /    0    0    0
    0:24.881     8957     /    0    0    0
    0:25.711     9256     /    0    0    0
    0:26.544     9556     /    0    0    0
    0:27.453     9883     /    0    0    0
    0:28.311    10192     /    0    0    0
    0:29.142    10491     /    0    0    0
    0:29.939    10778     /    0    0    0
    0:30.747    11069     /    0    0    0
    0:31.558    11361     /    0    0    0
    0:32.425    11673     /    0    0    0
    0:33.328    11998     /    0    0    0
    0:34.172    12302     /    0    0    0
    0:35.008    12603     /    0    0    0
    0:35.828    12898     /    0    0    0
    0:36.617    13182     /    0    0    0
    0:37.456    13484     /    0    0    0
    0:38.044    13696     V    0    0    0
    0:38.936    14017     /    0    0    0
    0:39.800    14328     /    0    0    0
    0:40.656    14636     /    0    0    0
    0:41.489    14936     /    0    0    0
    0:42.283    15222     /    0    0    0
    0:43.069    15505     /    0    0    0
    0:43.897    15803     /    0    0    0
    0:44.789    16124     /    0    0    0
    0:45.672    16442     /    0    0    0
    0:46.492    16737     /    0    0    0
    0:47.328    17038     /    0    0    0
    0:48.128    17326     /    0    0    0
    0:48.925    17613     /    0    0    0
    0:49.786    17923     /    0    0    0
    0:50.633    18228     /    0    0    0
    0:51.489    18536     /    0    0    0
    0:52.353    18847     /    0    0    0
    0:53.189    19148     /    0    0    0
    0:54.000    19440     /    0    0    0
    0:54.786    19723     /    0    0    0
    0:55.603    20017     /    0    0    0
    0:56.453    20323     /    0    0    0
    0:57.342    20643     /    0    0    0
    0:58.206    20954     /    0    0    0
    0:59.039    21254     /    0    0    0
    0:59.847    21545     /    0    0    0
    1:00.625    21825     /    0    0    0
    1:01.478    22132     /    0    0    0
    1:02.347    22445     /    0    0    0
    1:03.231    22763     /    0    0    0
    1:04.086    23071     /    0    0    0
    1:04.933    23376     /    0    0    0
    1:05.744    23668     /    0    0    0
    1:06.550    23958     /    0    0    0
    1:07.386    24259     /    0    0    0
    1:08.208    24555     /    0    0    0
    1:09.072    24866     /    0    0    0
    1:09.944    25180     /    0    0    0
    1:10.797    25487     /    0    0    0
    1:11.619    25783     /    0    0    0
    1:12.406    26066     /    0    0    0
    1:13.217    26358     /    0    0    0
    1:14.047    26657     /    0    0    0
    1:14.914    26969     /    0    0    0
    1:15.792    27285     /    0    0    0
    1:16.642    27591     /    0    0    0
    1:17.447    27881     /    0    0    0
    1:18.261    28174     /    0    0    0
    1:19.086    28471     /    0    0    0
    1:19.908    28767     f    0    0    0
    1:20.489    28976     V    0    0    0
    1:21.381    29297     f    0    0    0
    1:22.047    29537     V    0    0    0
    1:22.931    29855     /    0    0    0
    1:23.761    30154     /    0    0    0
    1:24.556    30440     /    0    0    0
    1:25.375    30735     /    0    0    0
    1:26.169    31021     f    0    0    0
    1:26.475    31131     +    0    0    0	(B
    1:26.781    31241     V    1    0    0
    1:27.711    31576     f    0    0    0
    1:28.397    31823     V    1    0    0
    1:29.247    32129     f    0    0    0
    1:29.900    32364     V    1    0    0
    1:30.753    32671     f    0    0    0
    1:31.381    32897     V    1    0    0
    1:31.828    33058     +    0    0    0	(P
    1:32.275    33219     /    0    0    0
    1:33.161    33538     /    0    0    0
    1:33.978    33832     /    0    0    0
    1:34.844    34144     /    0    0    0
    1:35.675    34443     /    0    0    0
    1:36.481    34733     /    0    0    0
    1:37.289    35024     /    0    0    0
    1:38.103    35317     /    0    0    0
    1:38.942    35619     /    0    0    0
    1:39.800    35928     /    0    0    0
    1:40.664    36239     /    0    0    0
    1:41.494    36538     /    0    0    0
    1:42.292    36825     /    0    0    0
    1:43.081    37109     /    0    0    0
    1:43.892    37401     /    0    0    0
    1:44.792    37725     /    0    0    0
    1:45.667    38040     /    0    0    0
    1:46.497    38339     /    0    0    0
    1:47.333    38640     /    0    0    0
    1:48.139    38930     /    0    0    0
    1:48.947    39221     /    0    0    0
    1:49.792    39525     /    0    0    0
    1:50.644    39832     /    0    0    0
    1:51.522    40148     /    0    0    0
    1:52.372    40454     /    0    0    0
    1:53.058    40701     V    2    0    0
    1:53.897    41003     f    0    0    0
    1:54.728    41302     /    0    0    0
    1:55.531    41591     /    0    0    0
    1:56.389    41900     /    0    0    0
    1:57.267    42216     /    0    0    0
    1:58.125    42525     /    0    0    0
    1:58.981    42833     /    0    0    0
    1:59.794    43126     /    0    0    0
    2:00.575    43407     /    0    0    0
    2:01.414    43709     /    0    0    0
    2:02.311    44032     /    0    0    0
    2:03.231    44363     /    0    0    0
    2:04.083    44670     /    0    0    0
    2:04.933    44976     /    0    0    0
    2:05.733    45264     /    0    0    0
    2:06.544    45556     /    0    0    0
    2:07.406    45866     /    0    0    0
    2:08.275    46179     /    0    0    0
    2:09.144    46492     /    0    0    0
    2:10.019    46807     /    0    0    0
    2:10.878    47116     /    0    0    0
    2:11.700    47412     /    0    0    0
    2:12.472    47690     /    0    0    0
    2:13.272    47978     /    0    0    0
    2:14.108    48279     /    0    0    0
    2:14.981    48593     /    0    0    0
    2:15.869    48913     /    0    0    0
    2:16.719    49219     /    0    0    0
    2:17.525    49509     /    0    0    0
    2:18.333    49800     /    0    0    0
    2:19.169    50101     /    0    0    0
    2:20.014    50405     /    0    0    0
    2:20.878    50716     /    0    0    0
    2:21.739    51026     /    0    0    0
    2:22.578    51328     /    0    0    0
    2:23.419    51631     /    0    0    0
    2:24.236    51925     /    0    0    0
    2:25.036    52213     /    0    0    0
    2:25.872    52514     /    0    0    0
    2:26.733    52824     /    0    0    0
    2:27.622    53144     /    0    0    0
    2:28.475    53451     /    0    0    0
    2:29.292    53745     /    0    0    0
    2:30.083    54030     /    0    0    0
    2:30.889    54320     /    0    0    0
    2:31.711    54616     /    0    0    0
    2:32.597    54935     /    0    0    0
    2:33.483    55254     /    0    0    0
    2:34.319    55555     /    0    0    0
    2:35.158    55857     /    0    0    0
    2:35.986    56155     /    0    0    0
    2:36.783    56442     /    0    0    0
    2:37.608    56739     /    0    0    0
    2:38.444    57040     /    0    0    0
    2:39.319    57355     /    0    0    0
    2:40.169    57661     f    0    0    0
    2:40.733    57864     V    1    0    0
    2:41.589    58172     f    0    0    0
    2:42.339    58442     N    0    0    0
    2:43.153    58735     f    0    0    0
    2:44.022    59048     /    0    0    0
    2:44.917    59370     /    0    0    0
    2:45.797    59687     /    0    0    0
    2:46.633    59988     /    0    0    0
    2:47.461    60286     /    0    0    0
    2:48.256    60572     /    0    0    0
    2:49.067    60864     /    0    0    0
    2:49.925    61173     /    0    0    0
    2:50.783    61482     /    0    0    0
    2:51.633    61788     /    0    0    0
    2:52.494    62098     /    0    0    0
    2:53.339    62402     /    0    0    0
    2:54.136    62689     /    0    0    0
    2:54.944    62980     /    0    0    0
    2:55.756    63272     /    0    0    0
    2:56.611    63580     /    0    0    0
    2:57.511    63904     /    0    0    0
    2:58.369    64213     /    0    0    0
    2:59.200    64512     /    0    0    0
    2:59.986    64795     f    0    0    0
    3:00.761    65074     f    0    0    0
    3:01.558    65361     N    0    0    0
    3:02.108    65559     V    1    0    0
    3:03.064    65903     /    0    0    0
    3:03.914    66209     /    0    0    0
    3:04.769    66517     /    0    0    0
    3:05.581    66809     /    0    0    0
    3:06.378    67096     f    0    0    0
    3:06.742    67227     +    0    0    0	(AFIB
    3:07.106    67358     N    0    0    0
    3:07.814    67613     N    0    0    0
    3:08.344    67804     V    4    0    0
    3:08.794    67966     +    0    0    0	(P
    3:09.247    68129     /    0    0    0
    3:10.117    68442     /    0    0    0
    3:10.961    68746     /    0    0    0
    3:11.778    69040     /    0    0    0
    3:12.558    69321     /    0    0    0
    3:13.369    69613     /    0    0    0
    3:14.189    69908     /    0    0    0
    3:15.056    70220     /    0    0    0
    3:15.931    70535     /    0    0    0
    3:16.781    70841     /    0    0    0
    3:17.586    71131     /    0    0    0
    3:18.392    71421     /    0    0    0
    3:19.217    71718     /    0    0    0
    3:20.053    72019     /    0    0    0
    3:20.908    72327     /    0    0    0
    3:21.764    72635     /    0    0    0
    3:22.603    72937     /    0    0    0
    3:23.431    73235     f    0    0    0
    3:24.261    73534     /    0    0    0
    3:25.028    73810     f    0    0    0
    3:25.847    74105     f    0    0    0
    3:26.647    74393     N    0    0    0
    3:27.253    74611     V    2    0    0
    3:28.181    74945     f    0    0    0
    3:29.003    75241     f    0    0    0
    3:29.806    75530     f    0    0    0
    3:30.333    75720     V    1    0    0
    3:31.183    76026     /    0    0    0
    3:32.014    76325     /    0    0    0
    3:32.922    76652     /    0    0    0
    3:33.778    76960     /    0    0    0
    3:34.611    77260     /    0    0    0
    3:35.444    77560     /    0    0    0
    3:36.267    77856     /    0    0    0
    3:37.058    78141     f    0    0    0
    3:37.892    78441     /    0    0    0
    3:38.739    78746     /    0    0    0
    3:39.611    79060     /    0    0    0
    3:40.472    79370     /    0    0    0
    3:41.308    79671     /    0    0    0
    3:42.108    79959     /    0    0    0
    3:42.919    80251     /    0    0    0
    3:43.728    80542     /    0    0    0
    3:44.608    80859     /    0    0    0
    3:45.500    81180     /    0    0    0
    3:46.350    81486     /    0    0    0
    3:47.178    81784     /    0    0    0
    3:48.000    82080     /    0    0    0
    3:48.794    82366     /    0    0    0
    3:49.628    82666     /    0    0    0
    3:50.508    82983     /    0    0    0
    3:51.394    83302     /    0    0    0
    3:52.236    83605     /    0    0    0
    3:53.089    83912     /    0    0    0
    3:53.911    84208     /    0    0    0
    3:54.736    84505     /    0    0    0
    3:55.553    84799     /    0    0    0
    3:56.386    85099     f    0    0    0
    3:56.956    85304     V    1    0    0
    3:57.864    85631     f    0    0    0
    3:58.578    85888     V    2    0    0
    3:59.433    86196     f    0    0    0
    4:00.258    86493     /    0    0    0
    4:01.058    86781     /    0    0    0
    4:01.922    87092     /    0    0    0
    4:02.822    87416     /    0    0    0
    4:03.686    87727     /    0    0    0
    4:04.536    88033     /    0    0    0
    4:05.375    88335     /    0    0    0
    4:06.175    88623     /    0    0    0
    4:06.994    88918     /    0    0    0
    4:07.822    89216     /    0    0    0
    4:08.683    89526     /    0    0    0
    4:09.547    89837     /    0    0    0
    4:10.417    90150     /    0    0    0
    4:11.253    90451     /    0    0    0
    4:12.064    90743     /    0    0    0
    4:12.856    91028     /    0    0    0
    4:13.694    91330     /    0    0    0
    4:14.553    91639     /    0    0    0
    4:15.450    91962     /    0    0    0
    4:16.303    92269     /    0    0    0
    4:17.142    92571     /    0    0    0
    4:17.917    92850     f    0    0    0
    4:18.722    93140     f    0    0    0
    4:19.256    93332     V    0    0    0
    4:20.153    93655     /    0    0    0
    4:20.806    93890     V    0    0    0
    4:21.708    94215     f    0    0    0
    4:22.106    94358     +    0    0    0	(AFIB
    4:22.503    94501     N    0    0    0
    4:23.297    94787     N    0    0    0
    4:24.083    95070     N    0    0    0
    4:24.892    95361     f    0    0    0
    4:25.633    95628     N    0    0    0
    4:26.136    95809     V    0    0    0
    4:26.603    95977     +    0    0    0	(P
    4:27.072    96146     /    0    0    0
    4:27.950    96462     /    0    0    0
    4:28.808    96771     /    0    0    0
    4:29.614    97061     /    0    0    0
    4:30.400    97344     /    0    0    0
    4:31.206    97634     /    0    0    0
    4:32.053    97939     /    0    0    0
    4:32.969    98269     /    0    0    0
    4:33.839    98582     /    0    0    0
    4:34.669    98881     /    0    0    0
    4:35.506    99182     /    0    0    0
    4:36.328    99478     /    0    0    0
    4:37.150    99774     /    0    0    0
    4:37.967   100068     /    0    0    0
    4:38.842   100383     /    0    0    0
    4:39.708   100695     /    0    0    0
    4:40.578   101008     /    0    0    0
